150
309553101357.17,338890475431.11,321990178413.61,354407778828.66,338280520411.68,309320028082.80,329841410234.07,325602821825.50,325312102214.63,338303144623.88,315658799526.91,323478666984.81,336157909025.10,294791211071.60,331476589742.63,306556423499.80,301125698857.69,342688251009.52,340502869885.61,332339911248.96,333116686530.20,339936397046.15,318303384329.11,321369290678.64,332461849503.29,309592862021.47,370366070598.44,317991531752.22,338854835743.77,306061832321.31,336325648942.95,318813735233.41,303294650590.82,314104687179.74,348047017235.81,343456799812.64,341911121621.03,336889260926.42,316960732735.52,308647601625.37,364767989179.96,307615844729.73,338323430029.57,313007852333.61,321891026051.65,325841448899.32,354596795298.56,304758830690.93,335254037187.05,345061508649.74,325252992703.51,330925820889.00,364419890662.28,324423714287.29,364885497948.29,324868109845.59,351406006008.70,335628978673.84,298883998002.95,353912029001.10,330362482034.10,337796274781.90,348330051638.08,329551719623.25,351400042314.14,359456651119.19,359393790556.55,320449567309.02,355438072671.14,334498046971.59,314816498250.29,328985407524.66,332001023241.22,322955456710.42,342444395590.58,325350404983.10,312646375673.44,321396639652.70,323267518106.75,345615983312.34,353026209846.37,363858584818.21,334029216002.59,326863519998.06,328420308533.57,348928033940.66,344411540914.72,352280263138.79,334041788203.18,344160077380.51,343100692467.09,317968313321.01,349016913707.60,315326604747.17,352042030147.10,347440428560.23,339865237491.15,365428257581.49,311773923190.16,327097176535.57,359003334286.16,323421561585.31,331979230397.88,343144793689.55,328022837526.08,354151627628.70,305725733719.28,330481871637.59,328909000946.30,359865886251.34,321020214744.72,323779182200.05,322445121530.66,313898454115.54,354003607348.89,349352225080.27,346380874770.98,343566257702.77,337478273819.93,333305590658.24,315556965405.57,352243701310.35,346392124743.23,315467013792.12,336247705959.30,331918742559.48,290417902834.40,336556624289.52,327317661715.21,342176475530.10,334118603147.93,317087910915.60,303842200143.39,327913935499.93,321670634107.15,304021139269.80,315574163243.36,338757659660.10,349395666531.27,340286200192.82,346550676309.21,315192143327.50,310185636571.77,328868990197.58,325989681598.88,308083159792.15,321852654802.17,350924222038.89,341409658610.80,340496398970.27
395102470464.19,405676175903.41,399708723321.73,408259671629.84,402704229237.66,376789848755.83,406038974976.79,381861898712.99,396920902739.64,396081400632.74,368642304833.92,379666447223.89,419765850784.89,385174949731.23,404377052275.52,371947041042.91,355593932406.94,423373716013.93,392022416134.10,393137888220.91,394441838773.63,378257750058.89,405419069690.41,379883206341.47,387377661619.09,363770404420.81,423026298966.37,381384979693.51,427998829606.43,369224487545.54,425334454453.68,384656071984.82,388950144711.70,377063477885.61,419974753836.52,410187747307.27,430705328832.14,429595048431.57,383310023364.33,371234454257.00,435390783615.21,369795370677.53,409620735532.18,370415957268.87,388638185703.27,398842988230.96,423034290778.99,380154024930.36,375619591609.17,422900656041.26,428584987951.08,365786213096.43,427434847338.73,387244968131.56,405084556846.99,407307637679.12,409513628051.82,387256197062.37,342059301981.82,401563164961.49,403868530576.33,415160548228.12,388819882653.58,408860855956.21,400732189263.21,432860788581.71,416679627375.84,396037632465.78,430927586125.92,406898495397.79,386922769146.66,389494776074.56,375116394672.69,427436157983.73,406413380297.53,394276448569.22,402444313664.87,374403684418.16,381712625202.56,420956608856.30,416571820284.31,431831383460.57,408324609140.05,390785299799.36,400006363311.68,411373394689.92,393779603479.34,413203298464.32,390223183676.04,402763848062.60,414637298273.73,389390223229.56,432444875748.28,386455432264.47,408980975290.35,397240291816.06,404869892240.84,417354877837.61,400689559201.66,401216070570.33,416313499966.74,409279434293.47,402895405487.67,429412478029.63,390863916680.04,410639389881.07,368962603408.68,387456652426.69,403023708839.78,424518495658.16,396388374805.56,390858169537.49,385666124129.62,398788228967.56,411252122639.85,402916096616.10,433775337163.46,410584392589.61,400082431221.27,389262341819.37,376178848997.83,447253729537.81,429924255723.03,367250212885.73,421318562581.50,398900054115.04,377378221876.27,416100012675.97,398588296231.52,412476842011.43,405875884156.00,411354760362.65,385230193452.65,411426341478.36,392807558560.59,381109515781.96,404231337251.79,412485296165.08,417307198653.84,402035757941.93,400214312833.98,357020987347.92,363039772107.51,413257492927.69,398293418057.17,383630093149.65,371735525465.05,397742929651.72,412890825025.74,427620904409.89
353928313942.06,391100483171.61,369332713711.47,393828588285.73,380366755440.28,365967741498.25,376893968035.22,365326226679.39,380415167221.44,374740689639.56,354703181078.34,370129208241.80,395310101152.32,343952636288.00,382155277953.53,331901492551.53,338325374839.55,398264599057.08,358752145879.80,371552572418.13,384354865623.26,366559188944.25,396913906060.58,354742520000.05,362607827726.00,333991375111.89,409175451190.32,357814712265.41,417205101258.45,357324022990.98,399133328050.40,358774056357.46,356206523481.78,368486276378.07,384913082579.07,387606979013.62,400597815439.08,389650253092.59,356235336459.64,354730831803.22,414027756039.93,336966142867.83,386652215269.31,357270837974.28,361728161667.92,375701290648.12,389513702096.29,338029522393.04,345443805067.58,411039166245.62,389000257535.16,358638479254.22,420034721322.40,350062732753.88,388732648826.44,375429160665.48,396690188170.98,362100032104.64,355996527043.41,418104858428.24,399472072127.44,396398413635.05,392971810570.33,353558715419.17,380389107689.54,407590799307.67,382200819094.24,372748165578.28,399528896287.10,400010914215.10,399273845205.99,364159247779.19,373569652505.93,384228322665.91,394529409924.47,391796052404.36,385607512288.52,364202885607.03,357972867041.48,379006298930.30,405272936639.57,404568064795.69,381836543223.24,388814721183.45,364004229042.65,395737308004.53,373841163217.32,412411254757.83,341747989008.67,379799234406.56,400151188057.08,375480586983.29,416580294315.85,366298365232.20,390152450054.65,363219747964.88,382298457418.06,402051055918.39,392893688569.04,373951809286.94,403942257061.54,375104084020.36,373702962689.16,394966849385.20,380428320982.80,392485958380.99,332677667206.09,388633233785.29,380118019895.54,387586467486.96,359945095924.93,369986061006.48,369563692193.16,359718250368.54,406310764911.27,388894042516.86,389227271892.64,398252593718.69,379233600839.32,357426017685.29,347942405124.11,406446095811.91,386161242303.54,368862642222.30,387562378157.85,380639588364.49,347234957901.35,385380676888.40,381682364917.30,393701890947.34,358050254647.72,372420505326.57,367796724257.17,383066966773.38,394472030590.95,341614636335.60,376140763310.56,391933217389.40,387462595589.22,387495229254.84,395741769333.76,324177396749.58,348644046499.72,370343928119.16,351283664956.14,380923305407.88,349533318628.40,377239519007.98,383393638506.15,385842406654.89
358458417094.44,388591951743.58,368268574059.87,397024250999.91,362743613875.19,357757743746.71,371758041805.30,362802675639.93,375716293932.10,388528403297.51,349718229891.54,358860772952.68,382133697715.35,349572246245.65,378519394634.59,349395138380.00,339528478886.93,371362814334.07,381608659714.09,376670662053.40,376869718004.12,348230472984.68,360946458224.20,367145298297.95,382409488579.12,331837071685.83,418900211503.78,353907058870.42,409801583979.30,369694999579.68,394905761202.72,352889498792.37,344196789083.09,359590108793.93,374466148719.56,386184816317.87,395400732856.69,384115740982.93,367587681850.61,361557539714.32,410870683718.45,343695968241.80,375458491546.07,326194282873.92,345869682308.24,374032829750.73,378118710574.22,351698267687.12,361298102161.77,391073622133.21,407078162959.08,354740081953.18,403474679364.53,356847069347.25,391375375145.58,350938966490.10,375471847066.53,351448642536.49,337677495608.48,393243920856.58,387945058517.08,411867449929.83,377203784797.09,361361762260.68,383317600883.22,405649767298.46,395141061727.86,358583652158.40,415914235082.86,395402496373.43,369001654156.52,370154587882.61,373830394082.72,406170776347.37,394971282423.03,402042422944.13,362851339034.80,340361096729.67,366024525346.74,396521378006.16,378020228097.37,413844137544.02,356059193398.10,368491542767.79,350765367382.88,395795872720.47,374700533749.36,402501764674.65,387746947087.65,394450802230.44,394665828328.19,366311019765.11,404816771162.73,360010911929.14,380162576668.25,366507242005.15,368725051737.12,404775438828.83,375178300321.69,372103986264.31,404135959484.33,358578012712.15,388597967203.64,389161838671.69,359638287515.09,398119936065.40,344390940520.04,376674444957.83,359138894726.84,383969616211.27,368242302949.24,345186859917.30,353633596242.70,363192762943.00,392024591111.88,388979200684.89,377303028644.82,381304657766.84,370889709036.33,370773887352.75,331738440912.96,407487123623.07,384616829718.78,346184831884.81,383950261610.12,367881729629.96,349335547423.02,393612059188.84,376463026550.04,384779107959.16,383118202733.76,341598367643.66,365756602424.75,388381012936.76,361737600641.72,335972974787.71,366074995097.77,380887302870.80,406755324322.63,385797918216.31,393086257852.48,335198591968.22,350845641981.23,379490311023.54,359754421320.77,363692994364.59,370157689037.26,388128654725.00,391105259272.22,392667565486.11
402711148145.51,409918477583.55,387386372256.71,395510711777.34,388444221778.61,386295217822.83,384602066552.84,396079439701.33,404282054914.07,381457620161.83,372355807279.41,388981555400.67,409888261080.34,378785559685.09,391471339002.48,352723845012.09,360860908559.82,404685627990.95,385572134587.61,393754456861.48,386556637325.47,387353190957.64,400741916243.05,375375940048.99,383456868130.02,364610326231.83,425322964293.18,386146534260.94,419178618804.07,373973211977.77,407626970111.12,377826739696.45,361942210782.69,371836890009.67,408566781606.59,403213248750.94,432041084134.43,416507648505.33,403683804255.06,367656473481.38,433219509508.26,363611461147.48,386976157039.83,356470992917.72,373339191187.83,396154855301.30,407340766342.67,387346672678.83,376133380031.74,411993156384.55,412840031264.84,368063585865.10,409435791830.67,377968703761.88,398168869359.22,387662121126.51,413131635895.80,385790283089.68,345162545854.67,407205297945.16,402167442486.68,399067430848.56,396380693137.90,395977524331.61,387238237182.86,436114354014.84,404356759378.67,387601014993.77,409134749051.51,400362605671.49,398962712702.18,403262311255.92,382737493446.17,399573660304.03,410359207926.46,389705304101.85,379277478259.88,363132399642.07,375595118162.40,411305884389.82,411087157884.47,436139837207.33,375431232097.45,385264380710.29,370752151709.72,410293617294.90,383765448451.92,424080260344.87,397859689935.37,409880803840.96,410056008085.38,383981327264.10,410280491151.45,373913615978.35,422354503503.18,404179090745.20,374723548754.48,415218892588.59,400138103538.81,389070914395.56,410533001972.66,380621942259.25,408442128420.43,411217763946.19,388635085155.26,435085833926.71,366832352425.50,406324454412.38,382068826321.78,416266719487.78,381410123146.27,367663693198.00,404590302458.17,398144166864.35,414600852988.45,398018626684.26,415243181833.51,416410875885.21,405241165679.55,378733651814.46,377462453717.30,414975511182.84,415590590515.21,384867575224.77,397685531200.15,394709372713.51,378295537327.77,387953130981.15,380621790322.77,407170095985.53,399109506759.04,384496362315.64,362867944841.80,386964128927.32,373069909525.83,375176731485.95,397492726724.34,407224090528.29,431550555549.30,404827578969.82,397546255682.02,371386794607.93,352350765662.89,395673239062.47,379772364680.48,378067562090.28,387251460890.11,397771742789.00,401113214602.92,396488741861.51
349038219496.68,382968147575.30,375451182773.89,380966322660.33,390319563557.35,363570176488.56,361952200395.97,355851128691.73,363783257101.20,371261915023.33,373522351435.29,364126859569.04,399963602671.10,363254808607.85,367468851864.74,326012224062.47,333071712632.45,386730996268.54,369709684042.57,367100035694.95,367843561981.03,358630157236.06,383907947629.44,332422126556.29,346953607853.13,342921925336.80,406112634077.59,361722863628.55,400652067412.90,343460437240.26,393779013811.09,360120056129.61,353597108626.47,352744068379.92,386003070334.11,376676716270.65,386391217663.37,350767506115.92,364944198559.69,356468530432.54,411482012883.60,329466026275.30,383290691557.57,331609843710.62,351858658392.24,351051570451.23,381009621521.28,353279622802.98,363082455531.81,389977901139.17,376617223925.59,330719077936.69,385278059107.53,344558445950.82,366256553260.40,391280689922.69,379867435258.11,363752787131.49,336285093759.90,388023375863.18,387680691339.54,377426924672.81,359608585640.69,334052670091.86,371301157340.88,393001845823.12,394903267888.04,363673467076.59,398129533596.38,374537064049.90,354384027898.62,355434776032.77,359702899672.91,368139999456.46,387054898747.08,349439476609.94,364286208070.57,358008774686.05,335516341511.07,385700278972.40,395635653888.92,410315447729.93,355653815575.10,361586383256.27,352457043989.07,376854193445.47,395523961575.76,381648334013.72,383338764342.51,380653653697.33,378554418286.62,377195226308.19,385857130869.00,362322609729.00,390156973367.97,364935402432.10,363864064816.83,418605637898.72,373163605935.91,383600594768.95,383958911656.97,359224508393.26,371593379811.33,386335601310.51,357619114431.22,389705444456.85,333566589123.83,375023453487.87,364674112828.27,388984295176.25,361821000661.00,349454487576.79,371202514801.49,370327100433.35,369212101944.23,378017100826.20,378531067371.24,383496392219.22,386153492681.68,344306437751.49,348546989776.63,387408684011.42,407125295418.41,358829066752.36,378602327474.78,350173833229.20,362484158028.64,398790868018.59,350864751461.37,389071509654.06,380802875288.21,350851045382.20,334781990911.32,380075619143.01,336751392853.36,340008192331.23,358622061578.84,359658427143.97,384588271146.42,367657815940.32,383445287323.62,342397819830.41,335161060179.65,362772146633.24,348409196676.50,379525352157.71,355126206011.28,364304888948.83,376241378099.84,362290451477.46
361962034667.72,369356679599.63,371779865077.76,373100656074.86,379700701744.11,355282388451.90,385222847291.03,373997184286.98,359615884022.22,372492930401.46,360316757767.71,341840643748.42,384496406546.02,356636311941.82,392644758537.93,351302587881.29,340255113007.30,385396340215.47,366700056296.69,376507941386.45,369240327110.45,360952088378.04,395499797256.79,358317528177.11,364413794485.47,354868102891.03,398022832533.68,361597898610.96,377980404359.67,342117306830.68,379307835859.35,355085394238.24,347987488409.46,344785322573.24,385153426951.46,385668462303.92,386219460060.95,391842756265.91,373713845157.17,360161305439.22,406660453060.68,359946657899.35,383253565990.49,372683670198.51,360974134235.93,371029213151.50,372172260127.80,357588264065.03,355838093115.63,390636644516.56,391176946637.99,347211935698.94,388607841764.03,366666391326.15,364450645524.40,387243778702.98,384298932731.60,368805943514.46,338866612262.23,404697095157.47,405901782695.92,378269262271.47,375681700414.57,356995226039.63,385517353870.52,402740699322.14,390098604965.24,369822108633.39,393268869600.09,383356948754.42,383412181449.78,356338170971.00,368020315111.50,377172782410.58,384841162096.30,367438417416.14,367659902769.67,349725627394.41,353912505800.08,380992533180.64,377331463540.97,410409172428.92,369485378595.04,364046392478.14,370067317996.93,401623723978.04,390198280506.43,388286365664.87,381469456119.41,378163097888.61,385017523584.77,363843552712.01,404668468171.20,342117430338.46,402437413919.54,369823221563.03,386670182202.28,403706505168.84,363131705759.15,366764437923.66,403539180143.67,362725386923.29,386547596923.58,391105858043.31,375212850291.02,417791250798.57,333284955428.19,392553591000.75,374592189332.51,403724516975.21,363297906047.79,350345146061.78,364248046992.93,363795338450.72,372617236287.72,378385829149.32,400696235822.56,393623405841.16,389389436413.95,371110940938.52,329195070560.10,385240205849.34,389804898721.38,349256192431.04,386347290486.01,389997157749.49,346355036804.55,379357321267.77,377187190621.98,400199368135.50,383167674179.66,361057437118.37,344411131178.99,371884833776.31,376423644108.52,363345502330.53,355620416602.43,383181900443.34,397032874184.51,394386825617.19,375298837199.15,335425181177.25,344073182823.40,393650245097.86,363796103997.84,355439521835.58,354886058550.57,393843060166.89,382001683828.10,382265752817.97
370180918623.90,417487065879.83,383654766900.43,396310428172.67,370259742562.97,366644221948.27,387066395849.30,372303150385.73,378792187847.15,381989341093.64,351684194698.25,373803250874.01,395933910032.08,374283814350.27,385534810721.59,350292965125.75,325408364450.53,411733347591.69,383054953444.65,388425108670.36,395755654738.33,374338475684.54,381583493908.19,368773766884.88,374609920540.00,352572619178.47,435185856343.81,386414435244.95,401766107461.53,366316450225.31,381241492978.88,378235839909.80,372471194154.79,382570118887.19,375991852018.59,391961178708.68,422214298260.18,405845036709.67,376634242777.06,348448754078.80,409759145962.57,370919629902.53,410728753459.07,351826920468.96,366837245430.72,384150237309.50,406982190192.85,369747999263.39,364586711029.98,417433211065.09,409871883233.92,362952368769.97,402135193935.08,357637097361.87,391608537776.88,381492447555.42,390618070886.19,372292894561.86,352329355685.20,406312519443.78,418059384442.91,408609853288.09,396931914457.46,360118051410.92,411449452266.75,431729158311.01,389189817070.31,394957767418.23,418906918810.33,403984624054.75,399077767956.36,392374521201.92,384154148660.40,376942495750.32,399267383177.53,415171801970.51,366610825108.31,355383012486.01,385431815792.90,414371121538.11,405077284843.96,427854841481.39,385623368479.62,366622468968.78,371036642308.92,413536666679.03,384024970263.14,406356450092.35,381299828155.28,404496495011.12,405454700554.59,376060802228.99,393844258653.70,375773484813.97,399241199333.30,388460141261.12,402841122389.99,406964731924.30,379967805645.04,367613073413.70,404522926938.35,376288964493.96,385412098622.18,429475567296.71,380151113468.64,404722977159.82,357075922968.94,408154594833.50,390031965573.71,398136547704.12,364166018470.63,361726278598.31,356925762822.09,372932968516.82,397594553268.86,389621994767.55,414714989647.39,402723729591.98,393432078297.98,363454232007.60,362346510635.06,426014628313.23,406710921148.43,379925989287.21,402161044298.83,394954357924.48,374314736294.70,412860607044.42,362294474272.54,407115795537.97,398518457558.54,386458526121.65,364982291694.53,402727257555.23,379083603206.02,357651773096.92,382847245917.30,392754632634.29,405831203340.03,399624925770.63,402828274072.35,360188798413.25,356195760706.91,375501228082.34,353706794572.49,373419013796.70,362079985262.91,416132367553.22,400099522850.15,403204115000.74
359307507239.19,397915531578.18,393879410904.44,394614330458.90,374249804699.03,389420200862.10,387349058925.14,379386506652.75,381538571123.43,403390303668.38,367924027468.65,349602488155.78,411110073522.18,375414929013.56,404906635804.24,333167331385.12,346390359304.95,395184457070.21,405226565471.32,391837316666.45,391994255291.31,375579851756.51,381595222780.00,362528544772.24,374575536337.91,360502832301.81,449973090963.70,363351920719.12,413463040871.09,368825897849.46,395990665790.24,344467531988.51,349704512991.42,384447833596.05,404292346992.75,394216872769.36,391271806746.03,402080883169.48,376780674399.45,349434257340.03,403628691156.04,338775350678.59,391230452994.08,342167342378.60,385678753658.15,388080845816.60,384002784426.17,372704359669.90,376508744731.06,425468399066.35,388934948987.18,368578065998.42,398705615072.41,366952596538.72,379976019997.02,381470621625.19,407715276003.07,397533534390.06,353890700304.96,417778781986.60,408885950524.17,386412299277.35,366746581293.34,367560336063.98,410177634792.62,400366422849.74,395557414523.72,363317272481.10,437961333232.77,381565854456.11,361970335365.97,369991191819.86,364533901516.80,396988326992.98,390941490902.34,382140926928.60,367327132878.78,359381773552.42,374066152392.60,404232198398.23,399381111964.98,418185460834.71,394697337777.67,356755546569.10,362144787187.56,424569571432.15,390055315893.06,416238187826.04,395926299555.74,402699886200.75,394936541350.42,367501464159.66,408504709658.61,346047535368.72,383565720798.97,394068346931.92,395345971289.13,429327156157.93,379869491603.16,384240968579.67,407439564993.96,378197291652.11,375975348105.98,410008456662.60,382397288360.38,406096442169.20,349501351760.50,411252208155.92,390285737672.84,410738242127.81,375731063069.75,352038793025.67,366321224356.03,379707248190.19,425979191829.89,381276665115.27,411281950886.71,402472849471.77,383954693437.52,359585768400.08,351027240863.90,420303481848.54,426344558743.26,368916588494.27,395121908069.78,374729672294.03,364453337833.99,410863578820.06,379348099301.05,396459801596.74,389033253663.31,362326587960.37,354166434063.48,390995245822.39,381691261949.56,354189304274.29,372002652769.12,401295617018.53,413336905087.71,391078557155.73,401552395839.94,369336486228.93,356804150873.61,376770619572.28,383274117938.02,361484875819.69,387452975052.69,390015149463.81,400667476110.48,382099464415.19
385717781625.86,423754660082.18,416435061050.06,408255414671.11,421723740344.13,385549645851.16,418305171190.96,404860323552.26,388575192130.29,402313080578.97,391120846569.06,384339098884.45,419901318015.50,368858998535.29,399206833889.56,377567348244.12,361823588404.83,429470033407.19,407673098024.15,391952370380.41,412841960357.79,391524570441.31,408474262448.10,395602560290.30,397496596824.16,378361284811.77,446355163427.53,383970133198.99,422683925854.05,387451217484.75,415697305096.69,396687649438.36,372721524855.78,390969714989.24,418382882727.00,410777820491.68,429218011990.58,416937958622.02,369461955414.37,386571732735.95,418182849502.70,367423812710.46,411490652306.63,371931406615.79,388498213669.93,405508092124.11,420027602586.05,387465834674.30,387570354934.52,427397907979.56,413210347440.12,376529517778.64,421004646461.64,385875213849.37,412653397956.19,393741520287.67,413096799044.76,404845773911.66,364284255062.93,421325694347.90,410260637103.74,394892389668.76,399237431220.95,384129587087.14,405136272255.86,444147620336.80,420362022068.30,403948330494.04,437555076857.47,411535841475.81,401035943786.83,390141857616.29,394891194663.31,405445427536.07,401748350656.92,408690426996.66,400728141179.47,385881997714.63,391200818868.96,412809371556.93,411469828702.35,436906661991.84,392899310561.37,415981585013.30,376267108709.94,450883950292.09,403044985466.64,414777388459.29,408683247080.66,412297564346.54,431532815828.20,399401530885.48,435819913376.24,370656169300.94,431176945084.00,415320985347.36,410806045844.19,435444848857.13,417674868144.87,395191470008.60,414140864360.27,401245150485.55,392372457082.66,417805503873.02,384088997368.43,414051852520.17,379682825181.04,431888338094.24,384969715956.91,428657374619.26,377196163193.32,388200025973.89,375549632706.82,398098704675.10,416455134471.91,399081651184.45,429638462417.68,406427876426.70,411252061843.61,360919580120.29,375731690822.93,410533057082.40,408514766922.44,394255290107.55,418963341782.40,413823419917.38,374749101705.45,411724504846.07,390292847814.73,401668871484.99,421633169195.45,401409872805.18,368048390431.21,410280272842.58,396975010215.35,368813943632.19,409380575816.44,408959525769.41,434325392213.54,400253403616.55,435343036307.50,358803676243.91,360226159883.68,404308316657.46,385294485296.65,368285540130.46,393709314896.40,417128100916.94,408548761251.93,394075774007.63
